datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation
2026-06-10 12:00:00,10.2,68,1030.0,4.2,173,0.0
2026-06-10 13:00:00,11.2,66,1029.3,5.1,186,0.0
2026-06-10 14:00:00,11.8,62,1029.1,5.3,213,0.0
2026-06-10 15:00:00,12.4,61,1029.0,5.3,225,0.0
2026-06-10 16:00:00,12.0,71,1029.5,3.4,196,0.0
2026-06-10 17:00:00,10.0,75,1029.8,1.5,144,0.0
2026-06-10 18:00:00,8.6,75,1030.3,2.2,125,0.0
2026-06-10 19:00:00,8.3,74,1030.6,1.3,164,0.0
2026-06-10 20:00:00,8.0,75,1031.0,0.8,243,0.0
2026-06-10 21:00:00,7.3,77,1031.2,0.5,90,0.0
2026-06-10 22:00:00,6.7,77,1031.4,2.6,106,0.0
2026-06-10 23:00:00,6.1,81,1031.7,3.1,149,0.0
2026-06-11 00:00:00,4.5,91,1031.5,5.1,148,0.0
2026-06-11 01:00:00,4.0,92,1031.4,4.3,147,0.0
2026-06-11 02:00:00,3.6,93,1031.6,3.7,145,0.0
2026-06-11 03:00:00,3.3,93,1031.8,3.9,143,0.0
2026-06-11 04:00:00,3.2,93,1031.4,4.9,152,0.0
2026-06-11 05:00:00,3.1,94,1031.4,5.1,162,0.0
2026-06-11 06:00:00,3.1,94,1031.8,5.7,167,0.0
2026-06-11 07:00:00,3.0,94,1032.2,6.3,165,0.0
2026-06-11 08:00:00,3.0,94,1032.7,5.9,160,0.0
2026-06-11 09:00:00,4.4,92,1033.1,7.0,176,0.0
2026-06-11 10:00:00,6.1,91,1033.3,5.1,188,0.0
2026-06-11 11:00:00,7.9,89,1033.2,4.7,189,0.0
2026-06-11 12:00:00,9.5,84,1032.6,6.3,185,0.0
2026-06-11 13:00:00,10.8,78,1031.8,5.1,184,0.0
2026-06-11 14:00:00,11.6,73,1031.1,2.9,176,0.0
2026-06-11 15:00:00,11.8,72,1030.8,1.4,130,0.0
2026-06-11 16:00:00,11.4,76,1030.7,1.5,97,0.0
2026-06-11 17:00:00,9.2,83,1030.7,1.6,63,0.0
2026-06-11 18:00:00,7.9,85,1031.0,1.9,68,0.0
2026-06-11 19:00:00,7.6,84,1031.1,0.8,63,0.0
2026-06-11 20:00:00,6.9,87,1031.3,1.8,6,0.0
2026-06-11 21:00:00,6.2,91,1031.3,2.1,345,0.0
2026-06-11 22:00:00,5.8,93,1031.3,1.1,9,0.0
2026-06-11 23:00:00,5.5,95,1031.4,0.8,45,0.0
2026-06-12 00:00:00,5.0,95,1031.3,1.4,67,0.0
2026-06-12 01:00:00,4.9,95,1030.7,3.0,57,0.0
2026-06-12 02:00:00,4.2,97,1030.4,3.9,53,0.0
2026-06-12 03:00:00,4.5,99,1030.2,5.9,40,0.0
2026-06-12 04:00:00,5.0,99,1030.0,5.3,35,0.0
2026-06-12 05:00:00,5.3,99,1029.7,5.8,39,0.0
2026-06-12 06:00:00,4.3,100,1029.6,5.0,41,0.0
2026-06-12 07:00:00,4.7,100,1029.8,5.2,44,0.0
2026-06-12 08:00:00,4.6,100,1030.0,4.2,50,0.0
2026-06-12 09:00:00,6.8,99,1030.4,3.8,45,0.0
2026-06-12 10:00:00,9.2,97,1030.4,5.6,45,0.0
2026-06-12 11:00:00,12.0,90,1030.2,6.2,44,0.0
2026-06-12 12:00:00,13.5,83,1029.3,3.2,34,0.0
2026-06-12 13:00:00,14.8,79,1028.4,9.1,221,0.0
2026-06-12 14:00:00,15.4,72,1027.7,14.4,228,0.0
2026-06-12 15:00:00,15.3,69,1027.5,15.5,228,0.0
2026-06-12 16:00:00,14.8,71,1027.3,13.4,239,0.0
2026-06-12 17:00:00,13.4,80,1027.4,10.5,257,0.0
2026-06-12 18:00:00,12.1,87,1027.3,6.2,263,0.0
2026-06-12 19:00:00,10.8,90,1027.4,3.5,261,0.0
2026-06-12 20:00:00,9.2,94,1027.7,4.9,163,0.0
2026-06-12 21:00:00,8.3,94,1027.9,5.6,153,0.0
2026-06-12 22:00:00,7.6,94,1028.5,6.3,156,0.0
2026-06-12 23:00:00,7.2,93,1029.0,6.6,139,0.0
2026-06-13 00:00:00,6.3,92,1029.1,7.4,137,0.0
2026-06-13 01:00:00,6.1,93,1029.2,6.9,160,0.0
2026-06-13 02:00:00,5.7,94,1029.3,5.8,164,0.0
2026-06-13 03:00:00,5.4,93,1029.3,5.6,159,0.0
2026-06-13 04:00:00,4.9,93,1029.2,4.2,144,0.0
2026-06-13 05:00:00,4.7,92,1029.4,1.9,112,0.0
2026-06-13 06:00:00,3.9,92,1029.6,3.3,144,0.0
2026-06-13 07:00:00,3.7,93,1029.9,3.5,145,0.0
2026-06-13 08:00:00,3.7,94,1030.5,3.6,131,0.0
2026-06-13 09:00:00,5.6,91,1031.2,3.8,149,0.0
2026-06-13 10:00:00,7.7,89,1031.5,3.4,196,0.0
2026-06-13 11:00:00,9.3,86,1031.6,3.5,189,0.0
2026-06-13 12:00:00,11.2,83,1030.4,4.2,175,0.0
2026-06-13 13:00:00,12.3,80,1029.6,2.7,203,0.0
2026-06-13 14:00:00,13.0,77,1029.2,1.9,221,0.0
2026-06-13 15:00:00,13.1,77,1029.0,1.5,225,0.0
2026-06-13 16:00:00,12.8,79,1028.8,0.8,45,0.0
2026-06-13 17:00:00,10.7,87,1029.0,0.7,104,0.0
2026-06-13 18:00:00,9.5,88,1029.0,2.4,73,0.0
2026-06-13 19:00:00,9.2,88,1029.1,1.3,45,0.0
2026-06-13 20:00:00,8.6,91,1029.5,1.3,360,0.0
2026-06-13 21:00:00,7.9,94,1029.6,0.8,333,0.0
2026-06-13 22:00:00,7.3,97,1030.0,0.4,27,0.0
2026-06-13 23:00:00,6.7,100,1030.3,0.9,37,0.0
2026-06-14 00:00:00,5.9,100,1030.2,2.1,75,0.0
2026-06-14 01:00:00,5.3,100,1030.0,1.4,67,0.0
2026-06-14 02:00:00,5.1,100,1030.0,1.0,59,0.0
2026-06-14 03:00:00,5.0,99,1029.8,0.6,56,0.0
2026-06-14 04:00:00,5.0,99,1029.6,0.8,45,0.0
2026-06-14 05:00:00,4.9,98,1029.6,1.8,24,0.0
2026-06-14 06:00:00,4.3,98,1029.8,1.5,45,0.0
2026-06-14 07:00:00,4.1,100,1030.2,3.1,31,0.0
2026-06-14 08:00:00,4.0,99,1030.4,3.8,17,0.0
2026-06-14 09:00:00,4.7,100,1030.4,2.9,30,0.0
2026-06-14 10:00:00,6.2,99,1030.4,1.1,72,0.0
2026-06-14 11:00:00,7.5,99,1030.5,2.4,17,0.0
2026-06-14 12:00:00,9.3,92,1029.1,2.2,346,0.0
2026-06-14 13:00:00,9.6,99,1028.3,2.5,315,0.0
2026-06-14 14:00:00,11.0,94,1027.5,3.5,332,0.0
2026-06-14 15:00:00,12.3,92,1027.1,5.2,2,0.0
2026-06-14 16:00:00,12.7,91,1026.8,6.8,32,0.0
2026-06-14 17:00:00,11.9,95,1026.9,8.4,23,0.0
2026-06-14 18:00:00,11.8,96,1027.0,9.4,13,0.0
2026-06-14 19:00:00,11.6,96,1027.0,7.1,353,0.0
2026-06-14 20:00:00,11.1,97,1027.2,6.9,332,0.0
2026-06-14 21:00:00,10.1,98,1027.2,6.1,326,0.0
2026-06-14 22:00:00,9.1,98,1027.1,5.7,328,0.0
2026-06-14 23:00:00,8.9,100,1027.1,7.3,329,0.0
2026-06-15 00:00:00,8.2,99,1026.9,6.1,14,0.0
2026-06-15 01:00:00,8.5,100,1026.9,6.6,11,0.0
2026-06-15 02:00:00,8.8,100,1026.7,8.4,7,0.0
2026-06-15 03:00:00,9.1,100,1026.2,8.2,8,0.0
2026-06-15 04:00:00,9.0,99,1025.4,7.6,4,0.1
2026-06-15 05:00:00,8.8,99,1024.6,6.2,8,0.1
2026-06-15 06:00:00,8.8,98,1024.7,9.1,7,0.0
2026-06-15 07:00:00,9.2,97,1024.5,7.7,359,0.0
2026-06-15 08:00:00,9.3,97,1024.5,7.2,1,0.0
2026-06-15 09:00:00,10.8,96,1024.6,9.4,348,0.0
2026-06-15 10:00:00,12.8,94,1024.6,8.0,351,0.0
2026-06-15 11:00:00,14.7,88,1024.5,10.8,330,0.0
2026-06-15 12:00:00,15.3,85,1023.5,12.1,313,0.1
2026-06-15 13:00:00,15.5,81,1022.6,12.6,301,0.0
2026-06-15 14:00:00,15.6,77,1021.8,13.7,280,0.0
2026-06-15 15:00:00,15.3,79,1021.4,12.7,283,0.0
2026-06-15 16:00:00,14.8,84,1021.3,10.6,296,0.0
2026-06-15 17:00:00,13.7,89,1021.2,9.6,322,0.0
2026-06-15 18:00:00,13.3,92,1021.4,9.7,344,0.0
2026-06-15 19:00:00,13.0,94,1021.4,9.5,349,0.0
2026-06-15 20:00:00,12.5,95,1021.6,11.1,353,0.0
2026-06-15 21:00:00,12.2,95,1021.8,11.3,343,0.1
2026-06-15 22:00:00,11.5,95,1021.5,9.6,343,0.2
2026-06-15 23:00:00,11.5,95,1021.2,9.4,358,0.1
2026-06-16 00:00:00,10.3,95,1021.1,8.9,13,0.0
2026-06-16 01:00:00,10.3,95,1020.8,7.7,1,0.0
2026-06-16 02:00:00,10.3,96,1020.6,8.9,8,0.0
2026-06-16 03:00:00,10.9,94,1020.2,11.8,351,0.0
2026-06-16 04:00:00,11.3,94,1019.8,9.9,341,0.7
2026-06-16 05:00:00,11.1,91,1019.1,11.2,360,5.4
2026-06-16 06:00:00,10.7,92,1018.7,14.1,2,1.1
2026-06-16 07:00:00,10.5,96,1018.5,11.9,360,0.1
2026-06-16 08:00:00,10.8,95,1018.7,11.2,356,0.7
2026-06-16 09:00:00,11.3,90,1019.0,10.8,334,2.5
2026-06-16 10:00:00,11.5,94,1019.4,7.9,360,1.1
2026-06-16 11:00:00,11.8,96,1019.4,6.8,333,1.4
2026-06-16 12:00:00,12.9,93,1018.9,3.9,294,0.3
2026-06-16 13:00:00,14.1,82,1018.0,7.8,274,0.0
2026-06-16 14:00:00,14.4,76,1017.3,12.7,263,0.1
2026-06-16 15:00:00,14.3,71,1017.0,13.6,255,0.0
2026-06-16 16:00:00,13.6,74,1016.7,11.5,270,0.0
2026-06-16 17:00:00,11.9,78,1016.9,11.3,288,0.0
2026-06-16 18:00:00,10.5,81,1016.8,9.9,273,0.0
2026-06-16 19:00:00,9.6,84,1016.9,6.8,282,0.0
2026-06-16 20:00:00,8.7,86,1016.8,5.3,308,0.0
2026-06-16 21:00:00,7.9,88,1016.4,4.2,342,0.0
2026-06-16 22:00:00,7.2,89,1016.2,3.8,360,0.0
2026-06-16 23:00:00,6.8,90,1016.2,3.3,347,0.0
2026-06-17 00:00:00,5.6,94,1016.1,0.7,270,0.0
2026-06-17 01:00:00,5.3,96,1015.7,0.4,27,0.0
2026-06-17 02:00:00,5.2,96,1015.4,0.5,45,0.0
2026-06-17 03:00:00,5.2,95,1015.1,1.0,225,0.0
2026-06-17 04:00:00,5.2,95,1014.4,1.6,153,0.0
2026-06-17 05:00:00,4.5,97,1014.2,2.2,125,0.0
2026-06-17 06:00:00,4.1,97,1013.9,2.6,74,0.0
2026-06-17 07:00:00,4.7,96,1013.5,4.0,51,0.0
2026-06-17 08:00:00,6.6,94,1013.8,2.6,34,0.0
2026-06-17 09:00:00,9.2,90,1014.0,7.0,271,0.0
2026-06-17 10:00:00,12.2,82,1014.1,13.2,233,0.0
2026-06-17 11:00:00,13.2,81,1013.9,12.2,254,0.2
2026-06-17 12:00:00,14.1,74,1012.8,14.6,256,0.0
2026-06-17 13:00:00,14.4,71,1012.5,19.1,244,0.0
2026-06-17 14:00:00,14.5,70,1012.1,17.6,245,0.1
2026-06-17 15:00:00,13.8,77,1011.8,12.2,246,0.0
2026-06-17 16:00:00,13.8,78,1011.6,8.0,247,0.0
2026-06-17 17:00:00,12.3,84,1011.6,6.3,265,0.0
2026-06-17 18:00:00,11.3,85,1011.4,8.0,275,0.0
2026-06-17 19:00:00,10.2,88,1011.3,5.4,272,0.0
2026-06-17 20:00:00,9.7,89,1011.5,2.1,301,0.0
2026-06-17 21:00:00,9.2,92,1011.4,0.4,360,0.0
2026-06-17 22:00:00,8.6,94,1011.5,1.0,45,0.0
2026-06-17 23:00:00,8.2,95,1011.8,4.5,53,0.0
2026-06-18 00:00:00,8.2,97,1011.6,6.5,82,0.0
2026-06-18 01:00:00,8.2,97,1011.5,4.0,72,0.0
2026-06-18 02:00:00,8.6,96,1011.3,3.6,53,0.0
2026-06-18 03:00:00,8.6,96,1011.1,1.8,233,0.1
2026-06-18 04:00:00,8.7,97,1010.7,4.2,234,0.4
2026-06-18 05:00:00,9.3,94,1010.2,0.4,153,0.5
2026-06-18 06:00:00,8.9,95,1010.5,1.0,149,0.1
2026-06-18 07:00:00,8.9,95,1010.9,1.2,129,0.0
2026-06-18 08:00:00,8.3,97,1011.0,2.0,80,0.0
2026-06-18 09:00:00,9.4,98,1011.2,6.4,79,0.0
2026-06-18 10:00:00,10.5,96,1011.2,3.1,87,0.0
2026-06-18 11:00:00,11.8,93,1011.4,2.3,4,0.0
2026-06-18 12:00:00,13.0,86,1010.2,2.8,305,0.0
2026-06-18 13:00:00,14.2,79,1009.2,11.0,259,0.0
2026-06-18 14:00:00,14.5,70,1008.8,17.7,253,0.0
2026-06-18 15:00:00,13.9,76,1008.7,16.9,249,0.0
2026-06-18 16:00:00,13.5,82,1008.8,12.4,256,0.0
2026-06-18 17:00:00,13.0,82,1009.3,14.0,248,0.0
2026-06-18 18:00:00,12.1,86,1009.5,11.8,243,0.0
2026-06-18 19:00:00,12.2,86,1009.8,8.8,244,0.0
2026-06-18 20:00:00,11.4,88,1010.1,5.9,256,0.0
2026-06-18 21:00:00,11.2,90,1010.5,4.5,268,0.0
2026-06-18 22:00:00,10.2,89,1010.8,2.5,249,0.0
2026-06-18 23:00:00,9.7,91,1011.3,1.9,139,0.0
2026-06-19 00:00:00,8.4,91,1011.9,3.7,101,0.1
2026-06-19 01:00:00,7.6,93,1012.0,3.8,131,0.0
2026-06-19 02:00:00,6.3,97,1012.5,4.4,187,0.0
2026-06-19 03:00:00,6.1,96,1013.3,6.0,159,0.0
2026-06-19 04:00:00,6.1,94,1013.5,8.1,167,0.0
2026-06-19 05:00:00,6.1,94,1014.2,9.7,158,0.0
2026-06-19 06:00:00,5.5,95,1015.2,7.5,169,0.0
2026-06-19 07:00:00,5.2,95,1016.1,9.6,171,0.0
2026-06-19 08:00:00,5.3,94,1016.6,9.5,159,0.0
2026-06-19 09:00:00,6.8,92,1017.5,9.7,155,0.0
2026-06-19 10:00:00,9.0,88,1018.5,7.8,172,0.0
2026-06-19 11:00:00,10.5,86,1019.6,8.3,185,0.0
2026-06-19 12:00:00,12.0,82,1019.3,7.6,183,0.0
2026-06-19 13:00:00,13.2,76,1019.3,8.3,181,0.0
2026-06-19 14:00:00,13.8,70,1019.0,8.6,169,0.0
2026-06-19 15:00:00,13.9,69,1019.0,7.2,153,0.0
2026-06-19 16:00:00,13.2,78,1019.6,3.1,183,0.0
2026-06-19 17:00:00,11.1,81,1020.4,0.9,259,0.0
2026-06-19 18:00:00,10.0,84,1020.2,0.6,56,0.0
2026-06-19 19:00:00,9.3,87,1020.8,0.2,360,0.0
2026-06-19 20:00:00,8.6,90,1021.7,0.5,315,0.0
2026-06-19 21:00:00,7.7,92,1021.9,1.9,17,0.0
2026-06-19 22:00:00,6.6,96,1022.2,1.8,349,0.0
2026-06-19 23:00:00,5.9,98,1023.0,0.9,11,0.0
2026-06-20 00:00:00,5.2,97,1023.2,4.0,39,0.0
2026-06-20 01:00:00,4.9,98,1023.1,2.4,13,0.0
2026-06-20 02:00:00,4.5,100,1023.2,1.3,45,0.0
2026-06-20 03:00:00,4.2,100,1023.3,1.3,82,0.0
2026-06-20 04:00:00,4.5,99,1023.3,3.5,66,0.0
2026-06-20 05:00:00,3.9,99,1023.4,1.5,54,0.0
2026-06-20 06:00:00,3.2,100,1023.8,3.2,63,0.0
2026-06-20 07:00:00,3.2,100,1023.9,4.5,50,0.0
2026-06-20 08:00:00,3.0,98,1024.2,3.8,25,0.0
2026-06-20 09:00:00,4.1,98,1024.5,4.4,35,0.0
2026-06-20 10:00:00,6.0,97,1024.6,3.1,7,0.0
2026-06-20 11:00:00,7.5,96,1025.1,2.0,27,0.0
2026-06-20 12:00:00,10.4,89,1024.3,3.2,34,0.0
2026-06-20 13:00:00,11.9,86,1023.3,5.9,31,0.0
2026-06-20 14:00:00,13.8,84,1022.5,5.9,358,0.0
2026-06-20 15:00:00,14.6,84,1022.0,7.3,349,0.0
2026-06-20 16:00:00,14.7,86,1022.1,10.9,327,0.0
2026-06-20 17:00:00,14.2,89,1022.1,12.1,332,0.0
2026-06-20 18:00:00,13.8,90,1021.5,13.7,342,0.0
2026-06-20 19:00:00,14.0,90,1021.5,15.2,330,0.0
2026-06-20 20:00:00,14.0,90,1021.6,15.6,326,0.0
2026-06-20 21:00:00,13.7,92,1021.4,14.8,328,0.0
2026-06-20 22:00:00,13.4,93,1021.2,15.1,337,0.0
2026-06-20 23:00:00,13.3,93,1021.1,15.4,342,0.0
2026-06-21 00:00:00,13.9,92,1021.2,15.2,334,0.0
2026-06-21 01:00:00,13.9,91,1020.5,15.6,336,0.0
2026-06-21 02:00:00,13.9,91,1020.2,15.6,330,0.0
2026-06-21 03:00:00,14.4,90,1020.0,17.1,318,0.0
2026-06-21 04:00:00,14.8,89,1019.5,20.2,315,0.0
2026-06-21 05:00:00,15.0,89,1018.9,20.9,310,0.0
2026-06-21 06:00:00,15.1,89,1018.7,21.0,306,0.0
2026-06-21 07:00:00,15.3,87,1018.6,21.8,303,0.0
2026-06-21 08:00:00,15.2,88,1018.6,22.3,302,0.0
2026-06-21 09:00:00,15.7,88,1018.7,23.1,298,0.1
2026-06-21 10:00:00,15.5,91,1019.1,23.0,295,0.3
2026-06-21 11:00:00,15.3,95,1019.1,19.2,285,0.9
2026-06-21 12:00:00,16.0,91,1018.3,11.4,265,1.1
2026-06-21 13:00:00,16.6,84,1017.6,13.2,253,0.0
2026-06-21 14:00:00,16.9,80,1016.8,16.7,256,0.1
2026-06-21 15:00:00,16.6,80,1016.7,16.3,259,0.0
2026-06-21 16:00:00,15.9,84,1017.0,15.4,264,0.0
2026-06-21 17:00:00,14.7,87,1017.4,15.1,270,0.0
2026-06-21 18:00:00,13.4,91,1017.4,11.7,280,0.0
2026-06-21 19:00:00,12.9,92,1017.7,10.9,282,0.0
2026-06-21 20:00:00,12.5,92,1017.9,10.6,285,0.0
2026-06-21 21:00:00,12.2,92,1018.0,10.0,279,0.0
2026-06-21 22:00:00,12.3,92,1018.0,9.8,275,0.1
2026-06-21 23:00:00,12.9,91,1018.2,10.6,271,0.1
2026-06-22 00:00:00,12.8,92,1018.4,9.9,261,0.0
2026-06-22 01:00:00,12.2,92,1018.5,10.0,249,0.0
2026-06-22 02:00:00,11.4,93,1018.6,8.4,227,0.0
2026-06-22 03:00:00,10.3,95,1018.7,6.0,205,0.0
2026-06-22 04:00:00,8.7,98,1018.7,3.8,197,0.0
2026-06-22 05:00:00,7.6,99,1018.9,3.1,263,0.0
2026-06-22 06:00:00,6.6,100,1019.2,0.8,135,0.0
2026-06-22 07:00:00,6.0,100,1020.0,10.1,149,0.0
2026-06-22 08:00:00,5.7,100,1020.7,10.0,188,0.0
2026-06-22 09:00:00,6.5,100,1021.6,8.5,162,0.0
2026-06-22 10:00:00,8.1,99,1022.1,7.7,152,0.0
2026-06-22 11:00:00,10.4,93,1022.0,4.6,162,0.0
2026-06-22 12:00:00,13.0,84,1021.3,7.6,161,0.0
2026-06-22 13:00:00,14.5,76,1020.6,7.8,143,0.0
2026-06-22 14:00:00,15.3,70,1020.2,8.4,118,0.0
2026-06-22 15:00:00,15.4,69,1020.2,6.9,120,0.0
2026-06-22 16:00:00,14.8,79,1020.6,3.1,152,0.0
2026-06-22 17:00:00,12.7,85,1021.0,3.1,170,0.0
2026-06-22 18:00:00,11.3,89,1021.2,5.1,132,0.0
2026-06-22 19:00:00,10.5,91,1021.3,4.4,120,0.0
2026-06-22 20:00:00,10.5,91,1021.5,4.8,117,0.0
2026-06-22 21:00:00,9.4,92,1021.7,4.5,130,0.0
2026-06-22 22:00:00,10.1,89,1022.0,6.7,134,0.0
2026-06-22 23:00:00,9.9,88,1022.3,5.1,148,0.0
2026-06-23 00:00:00,8.4,90,1022.5,7.3,149,0.0
2026-06-23 01:00:00,8.0,90,1022.1,7.7,150,0.0
2026-06-23 02:00:00,7.6,91,1021.9,7.7,149,0.0
2026-06-23 03:00:00,7.1,91,1021.6,7.3,142,0.0
2026-06-23 04:00:00,6.6,92,1021.4,4.9,147,0.0
2026-06-23 05:00:00,6.8,91,1021.1,6.3,145,0.0
2026-06-23 06:00:00,7.6,88,1021.3,8.2,131,0.0
2026-06-23 07:00:00,7.2,90,1021.4,7.3,140,0.0
2026-06-23 08:00:00,7.5,89,1021.5,8.5,138,0.0
2026-06-23 09:00:00,9.0,87,1021.5,7.1,137,0.0
2026-06-23 10:00:00,11.1,85,1021.4,5.6,138,0.0
2026-06-23 11:00:00,13.3,77,1020.7,10.2,98,0.0
2026-06-23 12:00:00,14.5,76,1019.7,15.0,84,0.0
2026-06-23 13:00:00,14.1,79,1018.8,18.8,80,0.0
2026-06-23 14:00:00,14.1,81,1017.6,20.7,83,0.0
2026-06-23 15:00:00,13.9,83,1017.0,18.2,88,0.0
2026-06-23 16:00:00,13.8,86,1016.8,14.5,82,0.0
2026-06-23 17:00:00,13.2,91,1016.8,13.0,80,0.0
2026-06-23 18:00:00,12.3,92,1016.6,13.0,76,0.0
2026-06-23 19:00:00,12.1,92,1016.5,13.5,65,0.0
2026-06-23 20:00:00,12.1,92,1016.3,15.7,71,0.0
2026-06-23 21:00:00,12.1,92,1015.8,17.0,70,0.0
2026-06-23 22:00:00,12.1,91,1015.4,17.7,68,0.0
2026-06-23 23:00:00,12.2,91,1015.2,16.8,66,0.0
2026-06-24 00:00:00,12.0,90,1014.7,17.3,78,0.0
2026-06-24 01:00:00,12.3,89,1013.9,18.7,70,0.0
2026-06-24 02:00:00,12.4,88,1013.4,19.4,63,0.0
2026-06-24 03:00:00,12.7,87,1012.9,21.5,60,0.0
2026-06-24 04:00:00,12.9,88,1012.1,22.5,60,0.0
2026-06-24 05:00:00,13.1,87,1011.7,23.9,56,0.0
2026-06-24 06:00:00,13.2,87,1011.4,23.8,59,0.0
2026-06-24 07:00:00,13.8,85,1010.9,25.9,57,0.0
2026-06-24 08:00:00,13.5,87,1011.2,25.8,50,0.3
2026-06-24 09:00:00,13.1,90,1011.3,23.8,51,2.6
2026-06-24 10:00:00,13.3,90,1010.3,25.9,55,5.2
2026-06-24 11:00:00,13.6,89,1009.1,30.3,55,2.4
2026-06-24 12:00:00,13.4,90,1008.9,22.6,63,3.0
2026-06-24 13:00:00,13.2,92,1006.9,20.5,69,4.8
2026-06-24 14:00:00,13.6,90,1004.9,26.2,64,6.2
2026-06-24 15:00:00,14.2,91,1003.6,35.8,56,4.8
2026-06-24 16:00:00,14.0,92,1002.8,26.4,47,1.8
2026-06-24 17:00:00,13.6,93,1002.2,30.2,53,2.0
2026-06-24 18:00:00,13.6,92,1001.4,25.2,58,0.1
2026-06-24 19:00:00,14.1,91,1000.7,27.9,53,0.0
2026-06-24 20:00:00,14.4,91,1000.2,26.7,45,0.0
2026-06-24 21:00:00,14.0,91,1000.0,27.5,48,0.1
2026-06-24 22:00:00,13.5,93,999.3,23.3,46,0.4
2026-06-24 23:00:00,13.4,94,998.7,24.2,46,0.6
2026-06-25 00:00:00,13.4,92,998.4,18.1,46,0.0
2026-06-25 01:00:00,13.0,92,997.7,18.6,49,0.0
2026-06-25 02:00:00,12.5,93,997.2,17.1,53,0.0
2026-06-25 03:00:00,12.3,92,996.7,16.3,62,0.0
2026-06-25 04:00:00,12.1,91,996.6,14.9,71,0.0
2026-06-25 05:00:00,12.1,90,996.6,13.7,85,0.0
2026-06-25 06:00:00,11.8,90,996.6,13.1,97,0.0
2026-06-25 07:00:00,11.8,90,996.5,11.0,108,0.0
2026-06-25 08:00:00,11.5,91,996.9,12.6,133,0.0
2026-06-25 09:00:00,12.4,91,997.6,13.4,145,0.0
2026-06-25 10:00:00,14.0,90,997.7,14.4,162,0.0
2026-06-25 11:00:00,15.4,83,997.7,14.3,147,0.0
2026-06-25 12:00:00,16.5,79,997.1,11.8,156,0.0
2026-06-25 13:00:00,16.5,80,996.3,10.3,165,0.3
2026-06-25 14:00:00,13.7,92,996.5,16.5,170,3.2
2026-06-25 15:00:00,14.3,91,996.1,9.8,185,0.9
2026-06-25 16:00:00,13.8,93,996.8,5.0,226,0.3
2026-06-25 17:00:00,12.8,94,997.3,9.6,188,1.6
2026-06-25 18:00:00,12.2,96,997.1,7.3,163,0.4
2026-06-25 19:00:00,12.2,95,997.5,11.0,146,0.2
2026-06-25 20:00:00,11.7,94,997.8,11.1,122,0.9
2026-06-25 21:00:00,10.4,85,998.1,19.2,125,0.6
2026-06-25 22:00:00,10.1,81,997.7,21.2,123,0.0
2026-06-25 23:00:00,10.2,76,997.4,30.0,131,0.0
2026-06-26 00:00:00,9.2,87,999.2,2.5,69,0.0
2026-06-26 01:00:00,9.8,86,999.3,3.2,164,0.4
2026-06-26 02:00:00,9.5,89,999.5,7.7,177,1.3
2026-06-26 03:00:00,9.3,91,999.4,8.7,228,1.6
2026-06-26 04:00:00,9.1,90,999.3,13.0,207,1.1
2026-06-26 05:00:00,8.9,90,999.1,14.4,210,1.4
2026-06-26 06:00:00,8.4,90,999.4,17.9,197,1.0
2026-06-26 07:00:00,8.4,89,999.2,17.9,204,1.0
2026-06-26 08:00:00,8.8,87,999.5,20.3,197,0.1
2026-06-26 09:00:00,9.4,84,999.9,23.9,194,0.0
2026-06-26 10:00:00,10.3,79,1000.0,27.7,192,0.0
2026-06-26 11:00:00,11.2,77,1000.2,26.2,194,0.0
2026-06-26 12:00:00,12.7,73,999.8,24.2,198,0.0
2026-06-26 13:00:00,12.9,70,999.4,28.8,202,0.0
2026-06-26 14:00:00,12.7,70,998.9,29.3,201,0.0
2026-06-26 15:00:00,12.2,72,999.3,25.5,205,0.0
2026-06-26 16:00:00,11.8,72,999.9,26.4,200,0.0
2026-06-26 17:00:00,10.8,74,1000.5,25.6,197,0.0
2026-06-26 18:00:00,9.9,76,1001.2,19.9,195,0.0
2026-06-26 19:00:00,9.1,80,1001.8,18.0,189,0.2
2026-06-26 20:00:00,8.7,86,1002.6,17.0,185,1.0
2026-06-26 21:00:00,8.8,88,1003.0,17.4,186,1.0
2026-06-26 22:00:00,8.9,88,1003.3,17.7,171,0.0
2026-06-26 23:00:00,9.0,86,1003.9,19.4,174,0.0
2026-06-27 00:00:00,8.5,92,1004.3,12.7,167,0.0
2026-06-27 01:00:00,8.2,92,1004.6,14.6,164,0.0
2026-06-27 02:00:00,8.3,92,1004.8,16.7,169,0.0
2026-06-27 03:00:00,8.1,91,1005.1,16.9,169,0.0
2026-06-27 04:00:00,7.5,91,1005.2,15.6,166,0.0
2026-06-27 05:00:00,7.0,91,1005.3,14.0,165,0.0
2026-06-27 06:00:00,6.7,90,1006.2,14.5,168,0.0
2026-06-27 07:00:00,6.4,92,1006.6,12.1,162,0.0
2026-06-27 08:00:00,7.2,94,1007.0,13.2,163,0.0
2026-06-27 09:00:00,8.5,93,1007.5,11.8,159,0.0
2026-06-27 10:00:00,9.9,92,1007.8,10.0,173,0.0
2026-06-27 11:00:00,11.7,89,1008.0,9.6,175,0.0
2026-06-27 12:00:00,13.4,86,1007.4,8.8,185,0.0
2026-06-27 13:00:00,14.9,84,1007.0,8.7,186,0.0
2026-06-27 14:00:00,15.9,79,1006.7,10.1,185,0.0
